Nombre Comunidad Autónoma,Nombre Provincia,Nombre municipio,Número de observaciones muestrales,Población (INE),Población declarante (IRPF),Renta imponible agregada (IRPF),Renta imponible media (por declarante),Renta imponible media (por habitante),Renta mediana,Índice de Gini ,"Índice de Atkinson 0,5",Top 1%,"Top 0,5%","Top 0,1%",Quintil 1,Quintil 2,Quintil 3,Quintil 4,Quintil 5,COD_INE_CAPITAL,LATITUD_ETRS89,LONGITUD_ETRS89,Porcentaje de Poblacion Declarante
Andalucía,Huelva,Rociana del Condado,334.0,7020.0,2196.0,24284905.200000003,11058.7,3459.3882051282058,8079.09,0.50253886,0.23362564,9.771654,5.120086,0.9309248,2.0941,7.534962,14.71064,23.19649,52.46381,21061,37.30797309,-6.59837347,0.3128205128205128
Andalucía,Huelva,San Juan del Puerto,386.0,7520.0,3224.0,47965511.36,14877.64,6378.392468085106,12996.61,0.3756828,0.13432603,4.545417,2.588949,0.6078045,3.666807,11.34897,17.85769,25.17993,41.9466,21064,37.31549608,-6.84116392,0.42872340425531913
Andalucía,Huelva,Trigueros,333.0,7396.0,2902.0,42616479.419999994,14685.21,5762.098353163871,12069.11,0.39427572,0.14629413,4.432976,2.221966,0.3245018,3.495266,10.7111,17.2997,25.20107,43.29287,21070,37.38311439,-6.83379212,0.39237425635478634
Andalucía,Huelva,Valverde del Camino,609.0,12621.0,4834.0,74979013.84,15510.76,5940.814027414626,12240.98,0.4332688,0.17179769,7.541528,4.569619,1.258047,3.079851,9.183682,15.9728,24.57979,47.18388,21072,37.57225802,-6.75345585,0.38301243958481895
Andalucía,Jaén,Alcalá la Real,1169.0,22324.0,9890.0,126606835.0,12801.5,5671.332870453324,9828.84,0.45683739,0.18524672,7.446124,4.798776,1.678036,3.389529,8.993686,15.32619,23.33527,48.95532,23002,37.45979131,-3.92944941,0.44302096398494895
Andalucía,Jaén,Alcaudete,653.0,11113.0,4933.0,58521954.88,11863.36,5266.080705480069,8217.39,0.46778084,0.19617065,11.42392,7.917767,2.632846,3.619999,8.763641,14.32156,22.42049,50.87431,23003,37.59013356,-4.08750989,0.44389453792855216
Andalucía,Jaén,Andújar,1585.0,38769.0,15256.0,230997350.96,15141.41,5958.300470994867,11563.85,0.47861405,0.21230825,10.35006,7.248695,2.67588,2.875807,9.023058,15.07733,22.45881,50.565,23005,38.03712706,-4.05408787,0.3935102788310248
Andalucía,Jaén,Arjona,321.0,5826.0,2584.0,32876438.72,12723.08,5643.055049776862,9742.88,0.45587018,0.1838735,6.858876,4.195489,0.8888583,3.224104,9.061221,15.18554,23.77094,48.75819,23006,37.93559892,-4.05446885,0.44352900789564026
Andalucía,Jaén,Baeza,695.0,16135.0,6871.0,114377208.27,16646.37,7088.764070034087,12170.33,0.4861051,0.21013696,11.02142,8.172302,2.581041,3.378749,8.62589,14.38225,21.27597,52.33714,23009,37.99003004,-3.4693067,0.42584443755810353
Andalucía,Jaén,Bailén,746.0,18583.0,6941.0,101295843.44,14593.84,5450.995180541355,11828.89,0.42532602,0.17110248,7.526209,4.788403,1.377688,3.556452,10.67157,16.49713,21.88581,47.38904,23010,38.09549321,-3.77583606,0.3735134262497982
Andalucía,Jaén,Beas de Segura,299.0,5571.0,2260.0,26971246.8,11934.18,4841.365428109854,7520.73,0.48835731,0.20278051,6.552117,3.485298,0.6336905,3.510546,8.155899,12.96667,22.46263,52.90425,23012,38.2506588,-2.88730567,0.4056722311972716
Andalucía,Jaén,"Carolina, La",574.0,15676.0,6040.0,96707889.6,16011.24,6169.16876754274,13171.1,0.42281775,0.16664845,6.73326,4.254527,1.436713,3.402146,10.66634,16.3858,23.58824,45.95747,23024,38.2759015,-3.61672237,0.3853023730543506
Andalucía,Jaén,Cazorla,368.0,8132.0,3170.0,46373898.3,14628.99,5702.643666994589,12364.96,0.44772832,0.17228513,5.603499,3.574661,1.025057,3.443033,8.98899,16.19964,22.61832,48.75002,23028,37.91223066,-3.00134534,0.3898180029513035
Andalucía,Jaén,Huelma,333.0,6221.0,2538.0,28197103.86,11109.97,4532.567731875904,8682.6,0.47273523,0.19925121,7.561611,5.034601,1.02412,2.736351,8.524727,15.43801,23.36172,49.9392,23044,37.65066057,-3.4610967000000006,0.4079729946953866
Andalucía,Jaén,Jaén,4659.0,116393.0,53504.0,1133142489.6000001,21178.65,9735.486580808125,16064.38,0.4449447,0.17995376,8.425089,5.640563,2.006792,3.483151,10.24215,15.4447,22.57852,48.25148,23050,37.76519129999999,-3.7903594,0.4596840016152174
Andalucía,Jaén,Jódar,534.0,12168.0,4100.0,45920861.0,11200.21,3773.903763971072,8290.43,0.48496083,0.2127922,9.288257,5.80091,1.728545,2.724477,8.300311,14.94889,22.95519,51.07113,23053,37.84139859,-3.35042356,0.33694937541091385
Andalucía,Jaén,Linares,2225.0,61262.0,24230.0,430924977.1,17784.77,7034.131714602854,14227.31,0.43475405,0.18220555,8.807184,6.285988,2.826527,3.103293,10.60798,16.19757,23.3095,46.78167,23055,38.0920657,-3.63503009,0.3955143482093304
Andalucía,Jaén,Mancha Real,504.0,10616.0,4695.0,80579392.95,17162.81,7590.372357761869,11886.97,0.51062383,0.24519579,15.71239,10.65663,3.438945,3.126268,9.004638,14.06637,18.96615,54.83657,23058,37.78628089,-3.61182745,0.4422569706103994
Andalucía,Jaén,Marmolejo,419.0,7615.0,3304.0,41339813.199999996,12512.05,5428.734497701904,9766.29,0.44809739,0.18029126,5.270983,3.074052,0.7475601,2.995945,8.572246,15.74464,25.38422,47.30294,23059,38.04499845,-4.17086502,0.4338804990151018
Andalucía,Jaén,Martos,1034.0,24141.0,10834.0,169769105.02,15670.03,7032.397374590945,12542.58,0.44196359,0.17720394,7.993397,5.494955,2.04476,3.62168,9.764975,16.0422,23.2006,47.37054,23060,37.72361102,-3.96731694,0.4487800836750756
Andalucía,Jaén,Mengíbar,339.0,9222.0,3428.0,51422331.04,15000.68,5576.049776621123,12852.23,0.39851211,0.1525847,6.580982,4.31454,2.177941,3.778318,11.70459,17.16408,21.97416,45.37885,23061,37.96833038,-3.80877666,0.37171980047711994
Andalucía,Jaén,Navas de San Juan,283.0,5052.0,2122.0,23059498.14,10866.87,4564.429560570072,8044.95,0.47435646,0.19733922,5.522729,3.523082,1.014597,2.776907,8.075543,14.58667,25.17146,49.38942,23063,38.18386443,-3.31556715,0.42003167062549485
Andalucía,Jaén,Peal de Becerro,313.0,5489.0,2312.0,29404987.04,12718.42,5357.075430861723,10256.23,0.4457771,0.17801576,7.570091,5.028028,2.507836,3.217785,8.810124,15.93256,22.72244,49.3171,23066,37.91218339,-3.12686117,0.4212060484605575
Andalucía,Jaén,Porcuna,435.0,6847.0,3376.0,38613540.16,11437.66,5639.483008616912,7337.54,0.47090366,0.1932486,5.687479,3.387344,1.052433,3.252909,8.657029,14.16524,23.61036,50.31446,23069,37.86967238,-4.1843202,0.49306265517744996
Andalucía,Jaén,Pozo Alcón,341.0,5527.0,2176.0,22474728.959999997,10328.46,4066.3522634340507,7713.93,0.46890941,0.19612614,4.093204,1.949145,0.389829,3.285519,9.354272,14.40452,22.14274,50.81295,23070,37.70555969,-2.93451693,0.39370363669259995
Andalucía,Jaén,Quesada,316.0,5922.0,2498.0,28346204.88,11347.56,4786.593191489362,8347.9,0.48397057,0.21883204,15.54392,12.39352,2.770108,3.554838,8.543146,14.49104,21.84662,51.56437,23073,37.84747175,-3.06778027,0.42181695373184735
Andalucía,Jaén,Torre del Campo,797.0,14339.0,6283.0,89291985.44,14211.68,6227.211481972244,11700.0,0.46776481,0.20427297,10.4491,7.794549,4.103198,3.500967,9.423286,15.5442,21.24022,50.29133,23086,37.7704605,-3.89658883,0.4381756049933747
Andalucía,Jaén,Torredonjimeno,661.0,14010.0,6166.0,93898684.36,15228.46,6702.261553176302,12300.99,0.44878588,0.18512327,9.540546,6.706349,2.061656,3.425737,9.473996,15.66378,22.11766,49.31882,23087,37.76767149,-3.95783111,0.44011420413990004
Andalucía,Jaén,Torreperogil,394.0,7331.0,3296.0,42618993.92,12930.52,5813.530748874642,10953.18,0.41819863,0.16489193,8.627876,5.347088,1.146882,3.471021,9.895462,17.19119,23.43643,46.0059,23088,38.03342782,-3.28685384,0.4495975992361206
Andalucía,Jaén,Úbeda,1435.0,34347.0,15246.0,280761340.86,18415.41,8174.260950301336,13701.81,0.45728964,0.18693623,8.280245,5.44945,1.939297,3.316461,9.581198,14.7669,22.97802,49.35742,23092,38.01149823,-3.3711916,0.44388156170844617
Andalucía,Jaén,Vilches,216.0,5005.0,1982.0,26156255.8,13196.9,5226.025134865135,11602.7,0.45100667,0.18937681,7.678538,5.191219,0.8041776,3.25035,9.234374,16.84833,22.17768,48.48927,23094,38.20444294,-3.50741052,0.396003996003996
Andalucía,Jaén,Villacarrillo,682.0,11117.0,5183.0,63031914.24,12161.28,5669.867251956463,9008.0,0.45591347,0.18054299,6.773362,4.186293,1.178542,3.377452,8.588758,15.05648,23.75483,49.22248,23095,38.10893521,-3.08623926,0.46622290186201315
Andalucía,Jaén,Villanueva del Arzobispo,402.0,8619.0,3510.0,48138456.6,13714.66,5585.155656108597,11373.46,0.45866216,0.19111316,7.076684,4.741406,2.164093,2.998032,8.479445,15.67847,24.48243,48.36162,23097,38.16962851,-3.0118661,0.4072398190045249
Andalucía,Jaén,"Villares, Los",357.0,5431.0,2567.0,35833754.129999995,13959.39,6598.00296998711,8337.76,0.51847989,0.23857752,11.59192,8.294482,2.643645,2.890279,7.793,12.37583,20.34969,56.59121,23099,37.68911994,-3.81830375,0.4726569692505984
Andalucía,Málaga,Alameda,138.0,5367.0,1712.0,23933417.599999998,13979.8,4459.366051798024,11331.83,0.44892196,0.192654,7.520257,4.301573,0.5798292,2.648047,9.526697,15.97906,23.95651,47.88969,29001,37.209458700000006,-4.66026922,0.3189863983603503
Andalucía,Málaga,Algarrobo,158.0,5907.0,1946.0,25267097.520000003,12984.12,4277.483920771966,9905.51,0.4589145,0.1995799,3.89317,2.1521,0.4666757,2.151043,8.021207,15.63602,27.07959,47.11214,29005,36.77326211,-4.03990708,0.3294396478754021
Andalucía,Málaga,Alhaurín de la Torre,885.0,31884.0,13214.0,272841614.88,20647.92,8557.320752728641,16777.37,0.43781016,0.17136295,7.0725,4.510262,1.280391,3.776395,9.636984,15.50913,24.24639,46.8311,29007,36.66314911,-4.5604509,0.4144398444360808
Andalucía,Málaga,Alhaurín el Grande,468.0,21776.0,6492.0,95870220.48,14767.44,4402.5633945628215,11760.93,0.42854758,0.17756294,9.831012,6.454836,1.645203,3.749238,11.23928,16.07488,21.37856,47.55805,29008,36.64510025,-4.68702469,0.2981263776634827
Andalucía,Málaga,Álora,380.0,13307.0,4342.0,56904341.519999996,13105.56,4276.271249718193,11639.75,0.42890354,0.17847856,4.797771,2.843732,0.7978981,2.737047,10.23187,17.44104,23.83323,45.75681,29012,36.82063001,-4.70685543,0.3262944315022169
Andalucía,Málaga,Antequera,1204.0,44547.0,17096.0,309473159.68,18102.08,6947.115623498777,13140.86,0.46723,0.20466324,11.46412,8.778288,4.142716,3.633937,9.89872,14.43147,21.85748,50.1784,29015,37.014221500000005,-4.55804451,0.38377444047859566
Andalucía,Málaga,Archidona,294.0,8736.0,3428.0,48430681.16,14127.97,5543.805077838828,12179.8,0.41517806,0.16336372,4.808209,2.903965,0.957634,3.095598,9.9684,18.16229,25.53538,43.23834,29017,37.09717349,-4.39031416,0.3923992673992674
Andalucía,Málaga,Benalmádena,1559.0,52217.0,20327.0,429655051.32,21137.16,8228.259978934064,14668.39,0.48273643,0.21590756,10.82526,7.506457,2.557787,2.853702,9.051635,14.19801,22.3329,51.56376,29025,36.59306145,-4.57241989,0.3892793534672616
Andalucía,Málaga,Campillos,217.0,8330.0,2953.0,47194196.34,15981.78,5665.5697887154865,13755.18,0.41207077,0.15657259,5.132856,3.225094,0.8180724,3.713323,11.19092,16.54034,22.35479,46.20063,29032,37.04734424,-4.86223442,0.35450180072028814
Andalucía,Málaga,Cártama,510.0,18865.0,7246.0,106604238.89999999,14712.15,5650.900551285449,12642.2,0.36603757,0.12909709,4.657096,2.818351,0.7615579,4.704327,13.01591,17.05503,23.03175,42.19298,29038,36.71005782,-4.63171653,0.38409753511794326
Andalucía,Málaga,Coín,515.0,20870.0,7119.0,111042375.57000001,15598.03,5320.669648778151,12971.78,0.41775594,0.16999741,9.179503,6.736607,3.614811,3.913924,11.16884,16.44466,22.49915,45.97343,29042,36.65987005,-4.75958685,0.34111164350742695
Andalucía,Málaga,Estepona,1582.0,60328.0,22216.0,417979599.59999996,18814.35,6928.451127171462,14201.1,0.4406884,0.18643752,10.27381,7.580189,3.885527,3.68643,10.3022,15.25642,21.81809,48.93686,29051,36.42657668,-5.1463572,0.36825354727489723
Andalucía,Málaga,Fuengirola,1707.0,65421.0,21715.0,421615182.74999994,19415.85,6444.645950841472,13131.1,0.49893404,0.24377796,15.97782,12.64074,7.113867,2.988878,9.159464,13.74006,19.92322,54.18838,29054,36.53902839,-4.62378308,0.3319270570611883
Andalucía,Málaga,Málaga,14695.0,561250.0,216799.0,4414771260.57,20363.43,7865.962156917594,15076.51,0.46390313,0.20124806,10.38014,7.609385,3.7974,3.473246,9.90834,14.8403,21.9378,49.84032,29067,36.72034267,-4.41997511,0.38627884187082406
Andalucía,Málaga,Manilva,277.0,12249.0,3579.0,66653864.4,18623.6,5441.5759980406565,14699.81,0.47073737,0.21361373,11.32176,8.580338,5.198424,2.644675,8.90258,15.22313,23.29728,49.93233,29068,36.37770216,-5.2505015,0.29218711731569924
Andalucía,Málaga,Marbella,2835.0,126422.0,48020.0,1043150945.1999999,21723.26,8251.340314185822,13732.47,0.53264221,0.2799169,19.15294,15.7964,10.89033,2.92015,8.759225,12.68119,18.74496,56.89447,29069,36.50963847,-4.88406637,0.3798389520811251
