COD_INE,ID_REL,COD_GEO,COD_PROV,PROVINCIA,NOMBRE_ACTUAL,POBLACION_MUNI,SUPERFICIE,PERIMETRO,COD_INE_CAPITAL,CAPITAL,POBLACION_CAPITAL,HOJA_MTN25_ETRS89,LONGITUD_ETRS89,LATITUD_ETRS89,ORIGENCOOR,ALTITUD,ORIGENALTITUD
8240000000,1082401,8717,8,Barcelona,Sant Sadurní d'Anoia,12749,1895142,21008,8240000501,Sant Sadurní d'Anoia,12397,0419-2,1.79006877,41.4247105,Mapa,156,MDT5
8241000000,1082418,8720,8,Barcelona,Sant Sadurní d'Osormort,79,3068.7,32204,8241000100,Sant Sadurní d'Osormort,79,0332-4,2.38128252,41.90203525,Mapa,526,MDT5
8242000000,1082423,8735,8,Barcelona,Marganell,254,1335.29,28784,8242000401,Marganell,39,0391-2,1.79095095,41.64111656,Mapa,337,MDT5
8243000000,1082439,8738,8,Barcelona,Santa Cecília de Voltregà,189,865.8081,16406,8243000100,Santa Cecília de Voltregà,189,0332-1,2.22232505,41.99305489,Mapa,520,MDT5
8244000000,1082444,8741,8,Barcelona,Santa Coloma de Cervelló,8082,749.4108,13566,8244000203,Santa Coloma de Cervelló,4874,0420-4,2.01483385,41.3663146,Mapa,72,MDT5
8245000000,1082457,8744,8,Barcelona,Santa Coloma de Gramenet,117597,708.8222,12630,8245000101,Santa Coloma de Gramenet,117597,0421-1,2.2121554,41.45365731,Mapa,56,MDT5
8246000000,1082460,8747,8,Barcelona,Santa Eugènia de Berga,2259,698.47,15381,8246000101,Santa Eugènia de Berga,1691,0332-3,2.2834746,41.9004949,Mapa,537,MDT5
8247000000,1082476,8750,8,Barcelona,Santa Eulàlia de Riuprimer,1289,1390.03,29046,8247000101,Santa Eulàlia de Riuprimer,1183,0332-3,2.18914692,41.91018978,Mapa,569,MDT5
8248000000,1082482,8753,8,Barcelona,Santa Eulàlia de Ronçana,7124,1397.4328,19246,8248000301,La Sagrera,1252,0393-1,2.2265844,41.65270716,Mapa,218,MDT5
8249000000,1082495,8756,8,Barcelona,Santa Fe del Penedès,380,337.3971,9871,8249000101,Santa Fe del Penedès,320,0419-4,1.72123979,41.38475733,Mapa,238,MDT5
8250000000,1082508,8759,8,Barcelona,Santa Margarida de Montbui,9748,2769.7839,27908,8250000102,Santa Margarida de Montbui,8884,0391-3,1.60489809,41.55659597,Mapa,391,MDT5
8251000000,1082515,8762,8,Barcelona,Santa Margarida i els Monjos,7480,1747.5117,21666,8251000601,Els Monjos,5530,0447-2,1.66400812,41.32186526,Mapa,169,MDT5
8252000000,1082520,8765,8,Barcelona,Barberà del Vallès,32860,818.4466,14728,8252000201,Barberà del Vallès,25925,0392-4,2.12659424,41.51725339,Mapa,134,MDT5
8253000000,1082536,8768,8,Barcelona,Santa Maria de Besora,147,2493.16,30471,8253000101,Santa Maria de Besora,100,0294-1,2.25696327,42.12682402,Mapa,863,MDT5
8254000000,1082541,8771,8,Barcelona,L'Esquirol,2161,6204.8037,45367,8254000301,L'Esquirol,1550,0294-4,2.36954116,42.03533324,Mapa,698,MDT5
8255000000,1082554,8774,8,Barcelona,Santa Maria de Merlès,190,5168677,53940,8255000500,Santa Maria de Merlès,84,0293-3,1.97804186,42.00149921,Mapa,533,MDT5
8256000000,1082567,8777,8,Barcelona,Santa Maria de Martorelles,858,449337,10391,8256000102,Santa Maria de Martorelles,641,0393-3,2.25352927,41.5197053,Mapa,183,MDT5
8257000000,1082573,8780,8,Barcelona,Santa Maria de Miralles,123,2529.8481,27055,8257000101,Santa Maria de Miralles,5,0419-1,1.5300985,41.49926163,Mapa,495,MDT5
8258000000,1082589,8783,8,Barcelona,Santa Maria d'Oló,1030,6647.5135,50629,8258000801,Santa Maria d'Oló,725,0331-4,2.03438754,41.87083247,Mapa,543,MDT5
8259000000,1082592,8786,8,Barcelona,Santa Maria de Palautordera,9286,1697.7067,22152,8259000501,Santa Maria de Palautordera,5297,0364-4,2.4439721,41.69278351,Mapa,208,MDT5
8260000000,1082606,8789,8,Barcelona,Santa Perpètua de Mogoda,25574,1569.2417,19840,8260000301,Santa Perpètua de Mogoda,17852,0393-3,2.17904833,41.53543796,Mapa,73,MDT5
8261000000,1082613,8792,8,Barcelona,Santa Susanna,3352,1264.6835,17250,8261000101,Santa Susanna,683,0394-2,2.70713799,41.63570977,Mapa,9,MDT5
8262000000,1082628,8723,8,Barcelona,Sant Vicenç de Castellet,9300,1738.3636,31147,8262000301,Sant Vicenç de Castellet,8851,0392-1,1.86467074,41.66737557,Mapa,177,MDT5
8263000000,1082634,8732,8,Barcelona,Sant Vicenç dels Horts,27982,915.7499,14959,8263000101,Sant Vicenç dels Horts,27980,0420-4,2.01065601,41.39272464,Mapa,23,MDT5
8264000000,1082649,8726,8,Barcelona,Sant Vicenç de Montalt,6272,789.8888,15089,8264000101,Sant Vicenç de Montalt,2979,0394-3,2.50930848,41.57840228,Mapa,142,MDT5
8265000000,1082652,8729,8,Barcelona,Sant Vicenç de Torelló,1998,659.24,13792,8265000201,Sant Vicenç de Torelló,1415,0294-3,2.27397845,42.06177103,Mapa,556,MDT5
8266000000,1082665,8795,8,Barcelona,Cerdanyola del Vallès,57723,3082.7366,26386,8266000101,Cerdanyola del Vallès,54798,0420-2,2.1398926,41.49134054,Mapa,84,MDT5
8267000000,1082671,8798,8,Barcelona,Sentmenat,8818,2829.8882,28288,8267000101,Sentmenat,6778,0392-2,2.1363655,41.60616497,Mapa,204,MDT5
8268000000,1082687,8801,8,Barcelona,Cercs,1166,4719.5757,46668,8268000501,Cercs,231,0293-1,1.85940418,42.14666431,Mapa,660,MDT5
8269000000,1082690,8804,8,Barcelona,Seva,3451,3051.3574,43241,8269000101,Seva,2126,0332-3,2.28006068,41.83939841,Mapa,662,MDT5
8270000000,1082704,8807,8,Barcelona,Sitges,28527,4370.3265,47006,8270000301,Sitges,25913,0447-4,1.80568423,41.23716944,Mapa,8,MDT5
8271000000,1082711,8810,8,Barcelona,Sobremunt,84,1367.4632,16143,8271000201,Sobremunt,52,0294-3,2.16715728,42.0359988,Mapa,880,MDT5
8272000000,1082726,8813,8,Barcelona,Sora,193,3086.32,25305,8272000101,Sora,58,0294-1,2.16062875,42.11247058,Mapa,715,MDT5
8273000000,1082732,8816,8,Barcelona,Subirats,3013,5591.1069,45303,8273001201,Sant Pau d'Ordal,455,0419-4,1.7964459,41.38137113,Mapa,239,MDT5
8274000000,1082747,8819,8,Barcelona,Súria,5911,2361.36,22448,8274000101,Súria,5775,0362-2,1.7528779,41.83132081,Mapa,290,MDT5
8275000000,1082750,8822,8,Barcelona,Tavèrnoles,317,1889.61,26510,8275000101,Tavèrnoles,110,0332-2,2.32714018,41.95228581,Mapa,552,MDT5
8276000000,1082763,8825,8,Barcelona,Tagamanent,326,4350.18,32369,8276000400,Tagamanent,39,0364-3,2.26623659,41.73875836,Mapa,345,MDT5
8277000000,1082779,8828,8,Barcelona,Talamanca,193,2930.4033,34197,8277000101,Talamanca,170,0363-3,1.97750617,41.73773304,Mapa,555,MDT5
8278000000,1082785,8831,8,Barcelona,Taradell,6344,2735.9839,33789,8278000501,Taradell,5011,0332-3,2.28776594,41.87339318,Mapa,631,MDT5
8279000000,1082798,8834,8,Barcelona,Terrassa,216428,7029.1574,59041,8279000405,Terrassa,210721,0392-4,2.01215141,41.56236346,Mapa,281,MDT5
8280000000,1082802,8837,8,Barcelona,Tavertet,116,3279.03,36482,8280000201,Tavertet,56,0332-2,2.41993229,41.99557353,Mapa,857,MDT5
8281000000,1082819,8840,8,Barcelona,Teià,6333,671.7183,13127,8281000100,Teià,3580,0421-2,2.31966318,41.50009229,Mapa,119,MDT5
8282000000,1082824,8843,8,Barcelona,Tiana,8645,793.5567,12434,8282000101,Tiana,8260,0421-1,2.26828224,41.48460833,Mapa,137,MDT5
8283000000,1082830,8846,8,Barcelona,Tona,8114,1650.3833,23981,8283000101,Tona,7885,0332-3,2.22740699,41.85002707,Mapa,597,MDT5
8284000000,1082845,8849,8,Barcelona,Tordera,16637,8459773,53860,8284000103,Tordera,8488,0365-4,2.7192519,41.69992525,Mapa,41,MDT5
8285000000,1082858,8852,8,Barcelona,Torelló,13995,1351.6,22899,8285000201,Torelló,13862,0294-3,2.26334489,42.04691464,Mapa,507,MDT5
8286000000,1082861,8855,8,Barcelona,La Torre de Claramunt,3707,1494.54,22995,8286000201,La Torre de Claramunt,1498,0391-4,1.65873137,41.53379108,Mapa,363,MDT5
8287000000,1082877,8858,8,Barcelona,Torrelavit,1400,2368.6322,27869,8287000601,Lavit,128,0419-2,1.72993358,41.44680602,Mapa,210,MDT5
8288000000,1082883,8861,8,Barcelona,Torrelles de Foix,2243,3719.18,33700,8288000601,Torrelles de Foix,991,0419-3,1.57242423,41.38739411,Mapa,366,MDT5
8289000000,1082896,8864,8,Barcelona,Torrelles de Llobregat,5950,1369.0505,16645,8289000106,Torrelles de Llobregat,2513,0420-4,1.9813139,41.35670959,Mapa,125,MDT5
8290000000,1082900,8867,8,Barcelona,Ullastrell,2054,738.8042,15972,8290000101,Ullastrell,1402,0392-3,1.95745933,41.5276177,Mapa,313,MDT5
8291000000,1082917,8870,8,Barcelona,Vacarisses,6328,4044.0362,37886,8291000101,Vacarisses,917,0392-1,1.91761844,41.60726894,Mapa,391,MDT5
8292000000,1082922,8873,8,Barcelona,Vallbona d'Anoia,1412,643.13,14400,8292000101,Vallbona d'Anoia,1412,0391-4,1.70566952,41.51894458,Mapa,287,MDT5
8293000000,1082938,8876,8,Barcelona,Vallcebre,251,2806.11,28581,8293000201,Vallcebre,120,0255-3,1.81820718,42.20392293,Mapa,1121,MDT5
8294000000,1082943,8879,8,Barcelona,Vallgorguina,2789,2216.8137,23870,8294000101,Vallgorguina,884,0394-1,2.51016495,41.64771563,Mapa,221,MDT5
8295000000,1082956,8882,8,Barcelona,Vallirana,14784,2381.3396,22173,8295001201,Vallirana,4718,0420-3,1.93107649,41.38542932,Mapa,190,MDT5
8296000000,1082969,8885,8,Barcelona,Vallromanes,2514,1060527,15286,8296000101,Vallromanes,2349,0393-3,2.30830348,41.52613666,Mapa,231,MDT5
8297000000,1082975,8888,8,Barcelona,Veciana,167,3897.3,42672,8297000501,Veciana,8,0391-1,1.48696178,41.65626071,Mapa,568,MDT5
8298000000,1082981,8891,8,Barcelona,Vic,43964,3079.4448,48655,8298000101,Vic,43323,0332-1,2.25573569,41.92838354,Mapa,485,MDT5
8299000000,1082994,8894,8,Barcelona,Vilada,424,2245076,25298,8299000101,Vilada,354,0293-1,1.92872671,42.13734441,Mapa,757,MDT5
8300000000,1083008,8897,8,Barcelona,Viladecavalls,7392,2007.7561,21414,8300000101,Viladecavalls,1937,0392-3,1.95511589,41.55777957,Mapa,275,MDT5
8301000000,1083015,8900,8,Barcelona,Viladecans,65993,2006.4806,22962,8301000101,Viladecans,65927,0448-2,2.01824715,41.31732529,Mapa,18,MDT5
8302000000,1083020,8909,8,Barcelona,Vilanova del Camí,12332,1048.44,23737,8302000101,Vilanova del Camí,12149,0391-3,1.63933412,41.57161802,Mapa,304,MDT5
8303000000,1083036,8906,8,Barcelona,Vilanova de Sau,313,5802.73,53733,8303000401,Vilanova de Sau,191,0332-2,2.38743341,41.94845277,Mapa,553,MDT5
8304000000,1083041,8915,8,Barcelona,Vilobí del Penedès,1094,933.2448,15747,8304000201,Vilobí del Penedès,270,0419-4,1.6620982,41.38941699,Mapa,277,MDT5
8305000000,1083054,8903,8,Barcelona,Vilafranca del Penedès,39532,1991.2483,27396,8305000501,Vilafranca del Penedès,39172,0419-4,1.6977467,41.3472121,Mapa,228,MDT5
8306000000,1083067,8918,8,Barcelona,Vilalba Sasserra,690,590.9276,15066,8306000101,Vilalba Sasserra,659,0393-2,2.44470957,41.65302118,Mapa,203,MDT5
8307000000,1083073,8912,8,Barcelona,Vilanova i la Geltrú,66077,3386.5091,30486,8307000101,Vilanova i la Geltrú,66077,0447-4,1.7238399,41.22721991,Mapa,25,MDT5
8308000000,1083089,8921,8,Barcelona,Viver i Serrateix,173,6720.75,55530,8308000200,Serrateix,85,0330-2,1.77659209,41.94621961,Mapa,730,MDT5
8901000000,1089019,8556,8,Barcelona,Rupit i Pruit,281,4782.1341,45517,8901000201,Rupit,166,0294-4,2.46526331,42.02376834,Mapa,842,MDT5
8902000000,1089024,8910,8,Barcelona,Vilanova del Vallès,5285,1552.2239,19421,8902000108,Vilanova del Vallès,2395,0393-3,2.28794144,41.55437637,Mapa,89,MDT5
8903000000,1089030,8655,8,Barcelona,Sant Julià de Cerdanyola,242,1164.9902,16203,8903000101,Sant Julià de Cerdanyola,230,0255-3,1.89299634,42.22396946,Mapa,965,MDT5
8904000000,1089045,8046,8,Barcelona,Badia del Vallès,13466,93.21,5921,8904000101,Badia del Vallès,13466,0392-4,2.1146554,41.50774059,Mapa,117,MDT5
8905000000,1089058,8469,8,Barcelona,La Palma de Cervelló,2998,539.33,15408,8905000401,La Palma de Cervelló,1281,0420-3,1.96561405,41.41281184,Mapa,91,MDT5
9001000000,1090011,9004,9,Burgos,Abajas,27,3507.3063,27471,9001000101,Abajas,27,0167-2,-3.58176303,42.62324935,Mapa,839,MDT5
9003000000,1090032,9006,9,Burgos,Adrada de Haza,221,1027.8946,15557,9003000101,Adrada de Haza,221,0375-1,-3.82309492,41.59422333,Mapa,822,MDT5
9006000000,1090063,9012,9,Burgos,Aguas Cándidas,56,1795.4759,21001,9006000301,Río Quintanilla,21,0136-3,-3.50447563,42.71727408,Mapa,744,MDT5
9007000000,1090079,9014,9,Burgos,Aguilar de Bureba,60,944.5545,12483,9007000101,Aguilar de Bureba,60,0168-2,-3.32851643,42.59013202,Mapa,683,MDT5
9009000000,1090098,9018,9,Burgos,Albillos,215,1236.2872,19814,9009000101,Albillos,215,0238-1,-3.79109464,42.27617073,Mapa,830,MDT5
9010000000,1090102,9020,9,Burgos,Alcocero de Mola,34,833.4018,20236,9010000101,Alcocero de Mola,34,0201-1,-3.35835902,42.47376788,Mapa,798,MDT5
9011000000,1090119,9022,9,Burgos,Alfoz de Bricia,77,5214.1075,72040,9011000101,Barrio de Bricia,6,0109-3,-3.84781048,42.90751582,Mapa,1021,MDT5
9012000000,1090124,9024,9,Burgos,Alfoz de Santa Gadea,100,3438.9025,25777,9012000301,Santa Gadea de Alfoz,62,0108-2,-3.95206783,42.95577592,Mapa,893,MDT5
9013000000,1090130,9026,9,Burgos,Altable,53,821.9132,12962,9013000101,Altable,53,0169-1,-3.07810504,42.60308288,Mapa,715,MDT5
9014000000,1090145,9028,9,Burgos,Los Altos,189,13985.0904,77710,9014000201,Dobro,44,0135-2,-3.63301961,42.80759204,Mapa,1019,MDT5
9016000000,1090161,9030,9,Burgos,Ameyugo,101,1250.9277,15953,9016000101,Ameyugo,93,0169-1,-3.06108867,42.65622713,Mapa,551,MDT5
9017000000,1090177,9032,9,Burgos,Anguix,134,1344.2256,17142,9017000101,Anguix,134,0345-2,-3.93108325,41.75274276,Mapa,807,MDT5
9018000000,1090183,9034,9,Burgos,Aranda de Duero,32535,12727.5752,70392,9018000201,Aranda de Duero,31378,0346-3,-3.68924298,41.67155079,Mapa,798,MDT5
9019000000,1090196,9036,9,Burgos,Arandilla,164,2668.4666,22710,9019000101,Arandilla,155,0347-3,-3.43000594,41.73768375,Mapa,882,MDT5
9020000000,1090200,9038,9,Burgos,Arauzo de Miel,328,5710.0776,30669,9020000101,Arauzo de Miel,285,0315-3,-3.38774946,41.85988019,Mapa,998,MDT5
9021000000,1090217,9040,9,Burgos,Arauzo de Salce,59,1850.4428,18832,9021000101,Arauzo de Salce,59,0347-1,-3.41128952,41.81994191,Mapa,943,MDT5
9022000000,1090222,9042,9,Burgos,Arauzo de Torre,73,1358.8301,15859,9022000101,Arauzo de Torre,73,0347-1,-3.42318598,41.7979665,Mapa,922,MDT5
9023000000,1090238,9044,9,Burgos,Arcos,1626,3144.4945,30182,9023000101,Arcos,1568,0238-1,-3.75669789,42.2646946,Mapa,850,MDT5
9024000000,1090243,9046,9,Burgos,Arenillas de Riopisuerga,178,2798.9805,23158,9024000101,Arenillas de Riopisuerga,178,0198-4,-4.23380772,42.35737202,Mapa,790,MDT5
9025000000,1090256,9048,9,Burgos,Arija,136,696472,11942,9025000101,Arija,136,0108-2,-3.94498769,42.99388092,Mapa,843,MDT5
9026000000,1090269,9050,9,Burgos,Arlanzón,414,7774.3695,47327,9026000201,Arlanzón,212,0239-1,-3.45701844,42.3225661,Mapa,996,MDT5
9027000000,1090275,9052,9,Burgos,Arraya de Oca,42,1225.2267,20281,9027000101,Arraya de Oca,42,0201-3,-3.39813809,42.41577325,Mapa,925,MDT5
9029000000,1090294,9056,9,Burgos,Atapuerca,181,2475.1807,31994,9029000101,Atapuerca,124,0201-3,-3.50722367,42.37819325,Mapa,965,MDT5
9030000000,1090308,9058,9,Burgos,Los Ausines,132,4168.2307,45762,9030000200,Los Ausines,111,0238-4,-3.59472,42.22693,Mapa,905,Mapa
9032000000,1090320,9060,9,Burgos,Avellanosa de Muñó,114,3689013,40382,9032000101,Avellanosa de Muñó,32,0314-1,-3.82685215,41.98356325,Mapa,877,MDT5
9033000000,1090336,9066,9,Burgos,Bahabón de Esgueva,78,2138.5878,20577,9033000101,Bahabón de Esgueva,73,0314-3,-3.72843333,41.86138405,Mapa,912,MDT5
9034000000,1090341,9068,9,Burgos,Los Balbases,306,6436.5833,38754,9034000101,Los Balbases,300,0237-3,-4.06383001,42.21452748,Mapa,811,MDT5
9035000000,1090354,9070,9,Burgos,Baños de Valdearados,350,3652.0374,27502,9035000101,Baños de Valdearados,342,0346-2,-3.55640687,41.77122662,Mapa,897,MDT5
9036000000,1090367,9072,9,Burgos,Bañuelos de Bureba,35,1543.8259,19289,9036000101,Bañuelos de Bureba,35,0201-2,-3.28186109,42.50054846,Mapa,798,MDT5
9037000000,1090373,9074,9,Burgos,Barbadillo de Herreros,110,6415.7248,45150,9037000101,Barbadillo de Herreros,101,0278-1,-3.17710016,42.14951676,Mapa,1118,MDT5
9038000000,1090389,9076,9,Burgos,Barbadillo del Mercado,129,1519.2657,20893,9038000101,Barbadillo del Mercado,129,0277-3,-3.3589328,42.03921251,Mapa,951,MDT5
9039000000,1090392,9078,9,Burgos,Barbadillo del Pez,68,2076.4197,22571,9039000101,Barbadillo del Pez,68,0277-2,-3.22782337,42.11880545,Mapa,1049,MDT5
9041000000,1090413,9080,9,Burgos,Barrio de Muñó,33,387.6484,13409,9041000101,Barrio de Muñó,33,0237-4,-4.00806803,42.17450285,Mapa,779,MDT5
9043000000,1090434,9082,9,Burgos,Los Barrios de Bureba,202,4672.0678,33105,9043000201,Los Barrios de Bureba,85,0168-1,-3.39159705,42.64603967,Mapa,631,MDT5
9044000000,1090449,9084,9,Burgos,Barrios de Colina,51,2348.6638,29947,9044000101,Barrios de Colina,29,0201-3,-3.46180247,42.39594673,Mapa,969,MDT5
9045000000,1090452,9086,9,Burgos,Basconcillos del Tozo,295,12066.5512,62607,9045000301,Basconcillos del Tozo,57,0134-4,-3.99093223,42.70284526,Mapa,907,MDT5
9046000000,1090465,9088,9,Burgos,Bascuñana,27,775.9456,23594,9046000101,Bascuñana,10,0202-1,-3.08274797,42.42431187,Mapa,805,MDT5
9047000000,1090471,9090,9,Burgos,Belbimbre,64,1023.4197,17326,9047000101,Belbimbre,64,0237-4,-4.01281697,42.16860707,Mapa,796,MDT5
9048000000,1090487,9092,9,Burgos,Belorado,1852,13341.1777,100854,9048000201,Belorado,1724,0201-2,-3.18970797,42.42058358,Mapa,769,MDT5
9050000000,1090503,9096,9,Burgos,Berberana,64,3372.0847,38148,9050000101,Berberana,48,0111-1,-3.05948965,42.91825097,Mapa,624,MDT5
9051000000,1090510,9098,9,Burgos,Berlangas de Roa,180,1571.1621,20694,9051000101,Berlangas de Roa,180,0345-4,-3.87279034,41.68925075,Mapa,779,MDT5
9052000000,1090525,9100,9,Burgos,Berzosa de Bureba,30,783.6886,14211,9052000101,Berzosa de Bureba,30,0168-2,-3.26634298,42.62700037,Mapa,681,MDT5
9054000000,1090546,9104,9,Burgos,Bozoó,109,3315.9974,24317,9054000101,Bozoó,71,0137-3,-3.08527931,42.726249,Mapa,577,MDT5
9055000000,1090559,9106,9,Burgos,Brazacorta,60,2107.9942,25957,9055000101,Brazacorta,60,0347-3,-3.36747646,41.7170936,Mapa,910,MDT5
9056000000,1090562,9108,9,Burgos,Briviesca,6860,8120.3246,70029,9056000101,Briviesca,6767,0168-4,-3.32390441,42.54897956,Mapa,718,MDT5
9057000000,1090578,9110,9,Burgos,Bugedo,173,992.5997,14508,9057000101,Bugedo,139,0169-2,-3.01777366,42.64993755,Mapa,534,MDT5
9058000000,1090584,9112,9,Burgos,Buniel,529,1328.37,17823,9058000101,Buniel,526,0238-1,-3.82155717,42.31063017,Mapa,830,MDT5
9059000000,1090597,9001,9,Burgos,Burgos,175623,10706.2581,66261,9059000101,Burgos,170256,0200-3,-3.70419805,42.34113004,Mapa,859,MDT5
9060000000,1090601,9114,9,Burgos,Busto de Bureba,154,1856.1483,23704,9060000101,Busto de Bureba,154,0168-2,-3.26646881,42.65954668,Mapa,721,MDT5
9061000000,1090618,9116,9,Burgos,Cabañes de Esgueva,173,2656.6785,21526,9061000101,Cabañes de Esgueva,173,0346-1,-3.78469404,41.83129186,Mapa,882,MDT5
9062000000,1090623,9118,9,Burgos,Cabezón de la Sierra,59,1982.6163,19815,9062000101,Cabezón de la Sierra,59,0315-2,-3.24117428,41.93491353,Mapa,1017,MDT5
9063000000,1090639,9120,9,Burgos,Cavia,233,1298.4669,17094,9063000101,Cavia,230,0238-1,-3.84423655,42.28254663,Mapa,827,MDT5
9064000000,1090644,9122,9,Burgos,Caleruega,441,4763.2533,32010,9064000101,Caleruega,441,0347-1,-3.4874025,41.82503162,Mapa,954,MDT5
9065000000,1090657,9124,9,Burgos,Campillo de Aranda,167,2391.6099,19583,9065000101,Campillo de Aranda,167,0375-1,-3.73155035,41.61074581,Mapa,908,MDT5
9066000000,1090660,9126,9,Burgos,Campolara,67,1324.3556,16470,9066000101,Campolara,67,0277-1,-3.42773232,42.1191362,Mapa,972,MDT5
9067000000,1090676,9128,9,Burgos,Canicosa de la Sierra,478,2953.1643,22662,9067000101,Canicosa de la Sierra,478,0316-1,-3.04051015,41.93789794,Mapa,1136,MDT5
9068000000,1090682,9130,9,Burgos,Cantabrana,28,314.4734,8070,9068000101,Cantabrana,28,0136-3,-3.4676537,42.73364013,Mapa,636,MDT5
9070000000,1090709,9134,9,Burgos,Carazo,34,2402.8988,23965,9070000101,Carazo,33,0315-1,-3.35668456,41.96756084,Mapa,1135,MDT5
9071000000,1090716,9136,9,Burgos,Carcedo de Bureba,41,4266.2343,42963,9071000202,Carcedo de Bureba,17,0168-3,-3.49895916,42.57698108,Mapa,780,MDT5
9072000000,1090721,9138,9,Burgos,Carcedo de Burgos,416,2567.6668,23331,9072000101,Carcedo de Burgos,347,0238-2,-3.62292702,42.286212,Mapa,990,MDT5
9073000000,1090737,9140,9,Burgos,Cardeñadijo,1307,920.7902,12853,9073000101,Cardeñadijo,1307,0238-2,-3.66675585,42.30172675,Mapa,914,MDT5
9074000000,1090742,9142,9,Burgos,Cardeñajimeno,1086,1219.4499,21140,9074000102,Cardeñajimeno,691,0238-2,-3.61972293,42.33058451,Mapa,923,MDT5
9075000000,1090755,9144,9,Burgos,Cardeñuela Riopico,114,1131.2185,13729,9075000101,Cardeñuela Riopico,90,0200-4,-3.56022661,42.35968259,Mapa,933,MDT5
9076000000,1090768,9146,9,Burgos,Carrias,25,1326.1749,16331,9076000101,Carrias,25,0201-2,-3.28418542,42.48163023,Mapa,836,MDT5
9077000000,1090774,9148,9,Burgos,Cascajares de Bureba,34,791.8764,12180,9077000101,Cascajares de Bureba,34,0136-4,-3.23747381,42.67783771,Mapa,795,MDT5
9078000000,1090780,9150,9,Burgos,Cascajares de la Sierra,37,680.9188,12509,9078000101,Cascajares de la Sierra,37,0277-3,-3.39924861,42.06204671,Mapa,925,MDT5
9079000000,1090793,9152,9,Burgos,Castellanos de Castro,51,992.8076,13270,9079000101,Castellanos de Castro,51,0237-1,-4.03541313,42.32893858,Mapa,882,MDT5
9082000000,1090829,9160,9,Burgos,Castildelgado,40,495.0642,10305,9082000101,Castildelgado,40,0202-1,-3.08519519,42.4362431,Mapa,770,MDT5
9083000000,1090835,9158,9,Burgos,Castil de Peones,36,1397.9038,19730,9083000101,Castil de Peones,35,0201-1,-3.38578729,42.48291012,Mapa,790,MDT5
9084000000,1090840,9162,9,Burgos,Castrillo de la Reina,189,1444.6077,20464,9084000101,Castrillo de la Reina,189,0315-2,-3.23652912,41.98688435,Mapa,978,MDT5
9085000000,1090853,9164,9,Burgos,Castrillo de la Vega,615,2641.6449,22457,9085000101,Castrillo de la Vega,608,0375-1,-3.77925901,41.65074019,Mapa,809,MDT5
9086000000,1090866,9170,9,Burgos,Castrillo del Val,786,2254409,25470,9086000101,Castrillo del Val,207,0238-2,-3.58497145,42.31342998,Mapa,940,MDT5
9088000000,1090888,9166,9,Burgos,Castrillo de Riopisuerga,60,1744.4318,27637,9088000101,Castrillo de Riopisuerga,29,0165-4,-4.25335158,42.51574985,Mapa,825,MDT5
9090000000,1090905,9172,9,Burgos,Castrillo Mota de Judíos,53,2205.1267,21481,9090000101,Castrillo Mota de Judíos,53,0237-1,-4.17277539,42.3075792,Mapa,790,MDT5
9091000000,1090912,9174,9,Burgos,Castrojeriz,817,13606.7317,85230,9091000101,Castrojeriz,551,0237-1,-4.14333499,42.28986434,Mapa,808,MDT5
9093000000,1090933,9178,9,Burgos,Cayuela,174,1347.3743,23711,9093000101,Cayuela,58,0238-1,-3.8195445,42.27236862,Mapa,822,MDT5
